"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","Response","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","GeoLocation","ResponseID","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1","StratificationCategoryID2","StratificationID2","StratificationCategoryID3","StratificationID3"
2016,2016,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","17.0","17",NULL,NULL,"15.7","18.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2020,2020,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","20.1","20.1",NULL,NULL,"12.2","31.3","Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","MRC",NULL,NULL,NULL,NULL
2016,2016,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","16.1","16.1",NULL,NULL,"14.9","17.4","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2020,2020,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","16.2","16.2",NULL,NULL,"12.2","21.2","Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","RACE","MRC",NULL,NULL,NULL,NULL
2020,2020,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","12.3","12.3",NULL,NULL,"11.4","13.3","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","RACE","WHT",NULL,NULL,NULL,NULL
2021,2021,"WI","Wisconsin","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","12.3","12.3",NULL,NULL,"10.6","14.2","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-89.81637074199966 44.39319117400049)",NULL,"55","TOB","TOB1_2","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2017,2017,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","12.5","12.5",NULL,NULL,"11.3","13.7","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2012,2012,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","16.4","16.4",NULL,NULL,"13.2","20","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2018,2018,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","12.0","12",NULL,NULL,"7.8","18.2","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2012,2012,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","18.6","18.6",NULL,NULL,"17.2","20","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2019,2019,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","12.6","12.6",NULL,NULL,"11.9","13.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2021,2021,"WI","Wisconsin","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","7.6","7.6",NULL,NULL,"4.3","13.1","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-89.81637074199966 44.39319117400049)",NULL,"55","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2015,2015,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","16.6","16.6",NULL,NULL,"15.3","17.9","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2019,2019,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","11.9","11.9",NULL,NULL,"10.8","13","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2013,2013,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","17.5","17.5",NULL,NULL,"16.2","18.7","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","RACE","WHT",NULL,NULL,NULL,NULL
2011,2011,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","14.6","14.6",NULL,NULL,"10.9","19.2","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2015,2015,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","16.7","16.7",NULL,NULL,"15.4","18.1","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","19.7","19.7",NULL,NULL,"17.7","21.8","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2020,2020,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","23.6","23.6",NULL,NULL,"14.8","35.4","Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","RACE","MRC",NULL,NULL,NULL,NULL
2014,2014,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","29.3","29.3",NULL,NULL,"20","40.7","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2017,2017,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","RACE","BLK",NULL,NULL,NULL,NULL
2020,2020,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","12.9","12.9",NULL,NULL,"11.6","14.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2016,2016,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","20.8","20.8",NULL,NULL,"18.5","23.3","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2021,2021,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","8.2","8.2",NULL,NULL,"6.3","10.6","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2018,2018,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","15.8","15.8",NULL,NULL,"13.8","18","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2011,2011,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","20.1","20.1",NULL,NULL,"18.7","21.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2018,2018,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","28.4","28.4",NULL,NULL,"17","43.4","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2011,2011,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","19.1","19.1",NULL,NULL,"17.7","20.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2012,2012,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","15.8","15.8",NULL,NULL,"14","17.8","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2011,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","21.8","21.8",NULL,NULL,"19.7","24.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2020,2020,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","14.0","14",NULL,NULL,"12.6","15.6","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","RACE","WHT",NULL,NULL,NULL,NULL
2013,2013,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","17.9","17.9",NULL,NULL,"16","19.9","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2018,2018,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","13.5","13.5",NULL,NULL,"11.7","15.6","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2012,2012,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","16.5","16.5",NULL,NULL,"15.2","17.9","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","16.4","16.4",NULL,NULL,"15.3","17.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","16.5","16.5",NULL,NULL,"14.9","18.3","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2017,2017,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2021,2021,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","11.0","11",NULL,NULL,"10.2","11.9","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2019,2019,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","RACE","BLK",NULL,NULL,NULL,NULL
2012,2012,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","34.0","34",NULL,NULL,"23.9","45.8","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","RACE","OTH",NULL,NULL,NULL,NULL
2019,2019,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2019,2019,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","15.0","15",NULL,NULL,"8.3","25.5","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2015,2015,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","19.8","19.8",NULL,NULL,"13.3","28.3","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2018,2018,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","28.0","28",NULL,NULL,"18.8","39.5","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","RACE","OTH",NULL,NULL,NULL,NULL
2011,2011,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","19.2","19.2",NULL,NULL,"17.7","20.8","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","RACE","WHT",NULL,NULL,NULL,NULL
2020,2020,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","15.8","15.8",NULL,NULL,"13.6","18.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2011,2011,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","35.6","35.6",NULL,NULL,"24.3","48.7","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2011,2011,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2017,2017,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","18.6","18.6",NULL,NULL,"16.3","21","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2016,2016,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","32.4","32.4",NULL,NULL,"19.5","48.7","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2018,2018,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2013,2013,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","25.8","25.8",NULL,NULL,"16.9","37.3","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2019,2019,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","16.5","16.5",NULL,NULL,"14.5","18.8","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","25.7","25.7",NULL,NULL,"15.5","39.4","Race/Ethnicity","Other, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","CRDPREV","RACE","OTH",NULL,NULL,NULL,NULL
2013,2013,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","17.3","17.3",NULL,NULL,"15.9","18.8","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","RACE","WHT",NULL,NULL,NULL,NULL
2021,2021,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","14.4","14.4",NULL,NULL,"10.4","19.5","Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","RACE","MRC",NULL,NULL,NULL,NULL
2021,2021,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","16.7","16.7",NULL,NULL,"12.2","22.4","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","RACE","BLK",NULL,NULL,NULL,NULL
2015,2015,"VT","Vermont","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","18.5","18.5",NULL,NULL,"16.5","20.6","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.51764079099962 43.62538123900049)",NULL,"50","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2021,2021,"WI","Wisconsin","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","29.1","29.1",NULL,NULL,"16.5","46.1","Race/Ethnicity","Multiracial, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-89.81637074199966 44.39319117400049)",NULL,"55","TOB","TOB1_2","AGEADJPREV","RACE","MRC",NULL,NULL,NULL,NULL
2012,2012,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","17.5","17.5",NULL,NULL,"16.5","18.5","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2017,2017,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","12.2","12.2",NULL,NULL,"11.1","13.3","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2016,2016,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","18.0","18",NULL,NULL,"12.9","24.4","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2015,2015,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","13.7","13.7",NULL,NULL,"12.6","14.9","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2018,2018,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","12.8","12.8",NULL,NULL,"11.8","13.9","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","RACE","WHT",NULL,NULL,NULL,NULL
2017,2017,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","14.8","14.8",NULL,NULL,"13.6","16","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2015,2015,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","13.4","13.4",NULL,NULL,"12.3","14.5","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2012,2012,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","13.5","13.5",NULL,NULL,"10.6","17","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2015,2015,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","15.0","15",NULL,NULL,"14.1","15.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2011,2011,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","18.2","18.2",NULL,NULL,"16.9","19.6","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","RACE","WHT",NULL,NULL,NULL,NULL
2019,2019,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Crude Prevalence","13.6","13.6",NULL,NULL,"12.5","14.8","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2020,2020,"WA","Washington","BRFSS","Tobacco","Current smoking among adults aged >= 18 years",NULL,"%","Age-adjusted Prevalence","12.4","12.4",NULL,NULL,"11.3","13.6","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.47001078999972 47.52227862900048)",NULL,"53","TOB","TOB1_2","AGEADJPREV","GENDER","GENM",NULL,NULL,NULL,NULL
