"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","Response","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","GeoLocation","ResponseID","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1","StratificationCategoryID2","StratificationID2","StratificationCategoryID3","StratificationID3"
2016,2016,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NULL,NULL,"Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2016,2016,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.5","30.5",NULL,NULL,"29.1","31.9","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2016,2016,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2017,2017,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2017,2017,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.6","32.6",NULL,NULL,"30.9","34.3","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2017,2017,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2017,2017,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2017,2017,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2018,2018,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","24.8","24.8",NULL,NULL,"10.1","39.6","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2018,2018,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.6","30.6",NULL,NULL,"29.1","32.1","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2019,2019,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","50.4","50.4",NULL,NULL,"23.1","77.6","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2019,2019,"NH","New Hampshire","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.5","30.5",NULL,NULL,"28.9","32","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-71.50036091999965 43.65595011300047)",NULL,"33","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2010,2010,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2010,2010,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.6","32.6",NULL,NULL,"31.9","33.3","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2010,2010,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.2","31.2",NULL,NULL,"28.1","34.2","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2010,2010,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.5","36.5",NULL,NULL,"34.2","38.8","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2010,2010,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","25.3","25.3",NULL,NULL,"22.2","28.4","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.9","36.9",NULL,NULL,"34.9","38.9","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.9","40.9",NULL,NULL,"38.3","43.6","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","27.6","27.6",NULL,NULL,"24.5","30.7","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2011,2011,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.3","32.3",NULL,NULL,"31.7","32.9","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2012,2012,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.1","36.1",NULL,NULL,"33.7","38.6","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2012,2012,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.2","38.2",NULL,NULL,"35.9","40.5","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2012,2012,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.1","32.1",NULL,NULL,"31.4","32.8","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2012,2012,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2012,2012,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","25.3","25.3",NULL,NULL,"22.7","27.9","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","40.8","40.8",NULL,NULL,"38.4","43.2","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.1","37.1",NULL,NULL,"34.6","39.5","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","26.7","26.7",NULL,NULL,"24.2","29.2","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2013,2013,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.6","32.6",NULL,NULL,"31.9","33.3","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.8","36.8",NULL,NULL,"34.3","39.2","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.0","33",NULL,NULL,"32.3","33.7","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","22.1","22.1",NULL,NULL,"19.9","24.3","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2014,2014,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.5","36.5",NULL,NULL,"34.7","38.3","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2015,2015,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.2","32.2",NULL,NULL,"31.6","32.8","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2015,2015,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.0","37",NULL,NULL,"35","39","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2015,2015,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.2","35.2",NULL,NULL,"32.7","37.7","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2015,2015,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","25.6","25.6",NULL,NULL,"23","28.2","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2015,2015,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2016,2016,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","39.7","39.7",NULL,NULL,"37.6","41.8","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2016,2016,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2016,2016,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.5","31.5",NULL,NULL,"30.8","32.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2016,2016,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.7","34.7",NULL,NULL,"32.4","37","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2016,2016,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","23.5","23.5",NULL,NULL,"21.3","25.7","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.2","35.2",NULL,NULL,"33.3","37.1","Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.5","32.5",NULL,NULL,"30.5","34.5","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","25.5","25.5",NULL,NULL,"22.8","28.2","Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2017,2017,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","29.5","29.5",NULL,NULL,"28.8","30.2","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2018,2018,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","29.7","29.7",NULL,NULL,"29.1","30.4","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2018,2018,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.9","32.9",NULL,NULL,"30.5","35.3","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","28.7","28.7",NULL,NULL,"27.8","29.5","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2019,2019,"NJ","New Jersey","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.5","33.5",NULL,NULL,"31.4","35.6","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-74.27369128799967 40.13057004800049)",NULL,"34","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2010,2010,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","52.1","52.1",NULL,NULL,"45.6","58.6","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2010,2010,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","47.6","47.6",NULL,NULL,"44.7","50.5","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2010,2010,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2010,2010,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.5","37.5",NULL,NULL,"35.6","39.4","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2010,2010,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2011,2011,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.7","35.7",NULL,NULL,"33.6","37.8","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
2011,2011,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Asian, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","ASN",NULL,NULL,NULL,NULL
2011,2011,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","47.2","47.2",NULL,NULL,"44.3","50.1","Race/Ethnicity","Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","HIS",NULL,NULL,NULL,NULL
2011,2011,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","50.3","50.3",NULL,NULL,"45.7","54.9","Race/Ethnicity","American Indian or Alaska Native",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","AIAN",NULL,NULL,NULL,NULL
2011,2011,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2012,2012,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence",NULL,NULL,"~","Data not shown because of too few respondents or cases",NULL,NULL,"Race/Ethnicity","Black, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","BLK",NULL,NULL,NULL,NULL
2012,2012,"NM","New Mexico","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.4","37.4",NULL,NULL,"35.5","39.3","Race/Ethnicity","White, non-Hispanic",NULL,NULL,NULL,NULL,"POINT (-106.24058098499967 34.52088095200048)",NULL,"35","DIS","DIS1_0","CRDPREV","RACE","WHT",NULL,NULL,NULL,NULL
